danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.56,0.492,0,-13.646,0,0.0428,0.986,0.925,0.106,0.234,132.005,audio_features,0DmjV6LC3VGqOvvGNjABOe,spotify:track:0DmjV6LC3VGqOvvGNjABOe,https://api.spotify.com/v1/tracks/0DmjV6LC3VGqOvvGNjABOe,https://api.spotify.com/v1/audio-analysis/0DmjV6LC3VGqOvvGNjABOe,178640,4
0.622,0.492,0,-9.89,0,0.0257,0.0825,1.56E-06,0.0744,0.395,98.257,audio_features,254EBFkPWO08eP9MsoLH5R,spotify:track:254EBFkPWO08eP9MsoLH5R,https://api.spotify.com/v1/tracks/254EBFkPWO08eP9MsoLH5R,https://api.spotify.com/v1/audio-analysis/254EBFkPWO08eP9MsoLH5R,236753,4
0.608,0.492,10,-11.691,0,0.0381,0.000417,0.151,0.244,0.382,95.999,audio_features,0M643GvQ1sOzIOpNBW22tR,spotify:track:0M643GvQ1sOzIOpNBW22tR,https://api.spotify.com/v1/tracks/0M643GvQ1sOzIOpNBW22tR,https://api.spotify.com/v1/audio-analysis/0M643GvQ1sOzIOpNBW22tR,202449,4
0.669,0.492,9,-9.695,0,0.0267,0.00716,0.736,0.0556,0.631,132.017,audio_features,43dyeY29kKZteP97CljWWb,spotify:track:43dyeY29kKZteP97CljWWb,https://api.spotify.com/v1/tracks/43dyeY29kKZteP97CljWWb,https://api.spotify.com/v1/audio-analysis/43dyeY29kKZteP97CljWWb,421818,4
0.465,0.492,2,-8.582,0,0.0371,0.77,3.74E-05,0.0983,0.624,97.949,audio_features,3BrCmfPSr9rihNilXsKUUD,spotify:track:3BrCmfPSr9rihNilXsKUUD,https://api.spotify.com/v1/tracks/3BrCmfPSr9rihNilXsKUUD,https://api.spotify.com/v1/audio-analysis/3BrCmfPSr9rihNilXsKUUD,217160,4
0.494,0.492,3,-10.467,0,0.129,0.364,0,0.109,0.488,105.035,audio_features,6vBVKLnUr37lfLLLZoLT2J,spotify:track:6vBVKLnUr37lfLLLZoLT2J,https://api.spotify.com/v1/tracks/6vBVKLnUr37lfLLLZoLT2J,https://api.spotify.com/v1/audio-analysis/6vBVKLnUr37lfLLLZoLT2J,120240,4
0.847,0.492,0,-9.727,1,0.0748,0.0844,0,0.16,0.683,139.99,audio_features,4LX7bAvOsWw4pp3ofVKdnI,spotify:track:4LX7bAvOsWw4pp3ofVKdnI,https://api.spotify.com/v1/tracks/4LX7bAvOsWw4pp3ofVKdnI,https://api.spotify.com/v1/audio-analysis/4LX7bAvOsWw4pp3ofVKdnI,225267,4
0.466,0.492,2,-11.95,1,0.0388,0.526,0.864,0.105,0.358,122.921,audio_features,51UnrIpLTdaiw994B5XC6Y,spotify:track:51UnrIpLTdaiw994B5XC6Y,https://api.spotify.com/v1/tracks/51UnrIpLTdaiw994B5XC6Y,https://api.spotify.com/v1/audio-analysis/51UnrIpLTdaiw994B5XC6Y,288370,5
0.668,0.492,7,-7.165,1,0.0302,0.359,0,0.169,0.266,112.563,audio_features,4P5iqdFy8GLJrQtLpZjFLh,spotify:track:4P5iqdFy8GLJrQtLpZjFLh,https://api.spotify.com/v1/tracks/4P5iqdFy8GLJrQtLpZjFLh,https://api.spotify.com/v1/audio-analysis/4P5iqdFy8GLJrQtLpZjFLh,309000,4
0.698,0.492,0,-9.13,1,0.0792,0.527,1.28E-06,0.287,0.662,117.716,audio_features,6zodT3BevKmFU1iUxcmMR8,spotify:track:6zodT3BevKmFU1iUxcmMR8,https://api.spotify.com/v1/tracks/6zodT3BevKmFU1iUxcmMR8,https://api.spotify.com/v1/audio-analysis/6zodT3BevKmFU1iUxcmMR8,115000,4
0.605,0.492,4,-10.611,1,0.0262,0.0105,0,0.342,0.894,147.968,audio_features,4II1ZxVzmGjlxjWmRx6Aqf,spotify:track:4II1ZxVzmGjlxjWmRx6Aqf,https://api.spotify.com/v1/tracks/4II1ZxVzmGjlxjWmRx6Aqf,https://api.spotify.com/v1/audio-analysis/4II1ZxVzmGjlxjWmRx6Aqf,223560,4
0.339,0.492,1,-10.661,1,0.0559,0.829,0.00377,0.147,0.102,151.865,audio_features,2DuPBbS5mIldXnh7Wum8Cy,spotify:track:2DuPBbS5mIldXnh7Wum8Cy,https://api.spotify.com/v1/tracks/2DuPBbS5mIldXnh7Wum8Cy,https://api.spotify.com/v1/audio-analysis/2DuPBbS5mIldXnh7Wum8Cy,389107,4
0.648,0.492,0,-6.741,1,0.134,0.165,0,0.0636,0.885,170.005,audio_features,4ozVAOP8Eb29h7G6G1fRxZ,spotify:track:4ozVAOP8Eb29h7G6G1fRxZ,https://api.spotify.com/v1/tracks/4ozVAOP8Eb29h7G6G1fRxZ,https://api.spotify.com/v1/audio-analysis/4ozVAOP8Eb29h7G6G1fRxZ,280059,4
0.581,0.609,10,-5.6,0,0.0357,0.00366,0.000147,0.13,0.312,114.048,audio_features,39FYgEpWeugyKLeCSMbsQv,spotify:track:39FYgEpWeugyKLeCSMbsQv,https://api.spotify.com/v1/tracks/39FYgEpWeugyKLeCSMbsQv,https://api.spotify.com/v1/audio-analysis/39FYgEpWeugyKLeCSMbsQv,214740,4
0.463,0.609,2,-7.143,0,0.0292,0.166,0.00236,0.213,0.237,139.917,audio_features,7FaUhFFg4kIhXmD1t3kt08,spotify:track:7FaUhFFg4kIhXmD1t3kt08,https://api.spotify.com/v1/tracks/7FaUhFFg4kIhXmD1t3kt08,https://api.spotify.com/v1/audio-analysis/7FaUhFFg4kIhXmD1t3kt08,303320,4
0.826,0.609,9,-10.04,0,0.0441,0.0311,0.926,0.0712,0.726,140.084,audio_features,4PVe7IhnLagDEI8onvBuy5,spotify:track:4PVe7IhnLagDEI8onvBuy5,https://api.spotify.com/v1/tracks/4PVe7IhnLagDEI8onvBuy5,https://api.spotify.com/v1/audio-analysis/4PVe7IhnLagDEI8onvBuy5,154286,4
0.581,0.609,10,-5.6,0,0.0357,0.00366,0.000147,0.13,0.312,114.048,audio_features,4YieJ8UoB4t4w8Ua0N3nGv,spotify:track:4YieJ8UoB4t4w8Ua0N3nGv,https://api.spotify.com/v1/tracks/4YieJ8UoB4t4w8Ua0N3nGv,https://api.spotify.com/v1/audio-analysis/4YieJ8UoB4t4w8Ua0N3nGv,214740,4
0.513,0.609,5,-7.669,0,0.0759,0.0701,0,0.148,0.277,81.463,audio_features,4sd45ru1yiCt8XvcDwHKko,spotify:track:4sd45ru1yiCt8XvcDwHKko,https://api.spotify.com/v1/tracks/4sd45ru1yiCt8XvcDwHKko,https://api.spotify.com/v1/audio-analysis/4sd45ru1yiCt8XvcDwHKko,199194,4
0.853,0.609,9,-7.799,1,0.087,0.0122,0.00277,0.149,0.653,120.974,audio_features,314LQQy3piPsCaEyMDRngT,spotify:track:314LQQy3piPsCaEyMDRngT,https://api.spotify.com/v1/tracks/314LQQy3piPsCaEyMDRngT,https://api.spotify.com/v1/audio-analysis/314LQQy3piPsCaEyMDRngT,228154,4
0.726,0.609,7,-11.849,1,0.0549,0.0776,0.88,0.105,0.0983,119.957,audio_features,5t5UfseFifoi4n6xsrlSyx,spotify:track:5t5UfseFifoi4n6xsrlSyx,https://api.spotify.com/v1/tracks/5t5UfseFifoi4n6xsrlSyx,https://api.spotify.com/v1/audio-analysis/5t5UfseFifoi4n6xsrlSyx,419949,4
0.77,0.734,10,-4.218,0,0.216,0.133,0,0.133,0.216,76.991,audio_features,7J94vZUDxQ6gQwjXoh86zl,spotify:track:7J94vZUDxQ6gQwjXoh86zl,https://api.spotify.com/v1/tracks/7J94vZUDxQ6gQwjXoh86zl,https://api.spotify.com/v1/audio-analysis/7J94vZUDxQ6gQwjXoh86zl,195056,4
0.565,0.734,10,-7.188,0,0.0362,0.00448,0.95,0.0624,0.669,114.997,audio_features,2f8KCdTAJ3rEmPN3ihxbe5,spotify:track:2f8KCdTAJ3rEmPN3ihxbe5,https://api.spotify.com/v1/tracks/2f8KCdTAJ3rEmPN3ihxbe5,https://api.spotify.com/v1/audio-analysis/2f8KCdTAJ3rEmPN3ihxbe5,135652,4
0.789,0.734,7,-11.009,0,0.0346,0.374,0,0.327,0.968,126.218,audio_features,190k735DsvgC4ya46RLwf1,spotify:track:190k735DsvgC4ya46RLwf1,https://api.spotify.com/v1/tracks/190k735DsvgC4ya46RLwf1,https://api.spotify.com/v1/audio-analysis/190k735DsvgC4ya46RLwf1,208000,4
0.404,0.734,9,-4.253,0,0.0333,0.0495,0,0.198,0.519,93.707,audio_features,7tmJ1KJjNkJTN6aX5PnFzK,spotify:track:7tmJ1KJjNkJTN6aX5PnFzK,https://api.spotify.com/v1/tracks/7tmJ1KJjNkJTN6aX5PnFzK,https://api.spotify.com/v1/audio-analysis/7tmJ1KJjNkJTN6aX5PnFzK,325107,4
0.48,0.734,10,-5.883,0,0.0743,0.0174,0,0.104,0.695,91.097,audio_features,0p1UFijyEwsVZL3MoUTB9e,spotify:track:0p1UFijyEwsVZL3MoUTB9e,https://api.spotify.com/v1/tracks/0p1UFijyEwsVZL3MoUTB9e,https://api.spotify.com/v1/audio-analysis/0p1UFijyEwsVZL3MoUTB9e,236067,4
0.777,0.734,11,-5.597,0,0.161,0.073,2.36E-05,0.135,0.855,94.004,audio_features,1dbo1x2qRtpaQ7X6SsEAfr,spotify:track:1dbo1x2qRtpaQ7X6SsEAfr,https://api.spotify.com/v1/tracks/1dbo1x2qRtpaQ7X6SsEAfr,https://api.spotify.com/v1/audio-analysis/1dbo1x2qRtpaQ7X6SsEAfr,194093,4
0.488,0.734,2,-8.88,1,0.776,0.832,0,0.79,0.247,121.125,audio_features,2ZWQrTysEuPD5kcjLxyAv3,spotify:track:2ZWQrTysEuPD5kcjLxyAv3,https://api.spotify.com/v1/tracks/2ZWQrTysEuPD5kcjLxyAv3,https://api.spotify.com/v1/audio-analysis/2ZWQrTysEuPD5kcjLxyAv3,136304,4
0.621,0.734,5,-4.802,1,0.0339,0.0407,1.37E-05,0.373,0.603,120.381,audio_features,3Xb7jMjYVTveCjnOgSp0te,spotify:track:3Xb7jMjYVTveCjnOgSp0te,https://api.spotify.com/v1/tracks/3Xb7jMjYVTveCjnOgSp0te,https://api.spotify.com/v1/audio-analysis/3Xb7jMjYVTveCjnOgSp0te,286813,4
0.557,0.734,5,-7.787,1,0.0352,0.000882,0.0324,0.0674,0.888,157.903,audio_features,7icCrE5cNEDqi63oaj3YSA,spotify:track:7icCrE5cNEDqi63oaj3YSA,https://api.spotify.com/v1/tracks/7icCrE5cNEDqi63oaj3YSA,https://api.spotify.com/v1/audio-analysis/7icCrE5cNEDqi63oaj3YSA,300511,4
0.355,0.734,4,-4.686,1,0.0565,0.756,0,0.23,0.163,147.755,audio_features,0Cj3IYLMmXz9Gmfn9nlF47,spotify:track:0Cj3IYLMmXz9Gmfn9nlF47,https://api.spotify.com/v1/tracks/0Cj3IYLMmXz9Gmfn9nlF47,https://api.spotify.com/v1/audio-analysis/0Cj3IYLMmXz9Gmfn9nlF47,252000,4
0.557,0.734,5,-7.787,1,0.0352,0.000882,0.0324,0.0674,0.888,157.903,audio_features,6kbUTg4uv7Uwj4xzlzEH4V,spotify:track:6kbUTg4uv7Uwj4xzlzEH4V,https://api.spotify.com/v1/tracks/6kbUTg4uv7Uwj4xzlzEH4V,https://api.spotify.com/v1/audio-analysis/6kbUTg4uv7Uwj4xzlzEH4V,300511,4
0.502,0.734,10,-4.789,1,0.0304,0.0884,0,0.119,0.532,138.079,audio_features,40WBe5EBpgN0KVHN4yGBt9,spotify:track:40WBe5EBpgN0KVHN4yGBt9,https://api.spotify.com/v1/tracks/40WBe5EBpgN0KVHN4yGBt9,https://api.spotify.com/v1/audio-analysis/40WBe5EBpgN0KVHN4yGBt9,223307,4
0.787,0.734,0,-6.145,1,0.081,0.00724,3.20E-05,0.252,0.483,148.005,audio_features,6uT7jbs1ycTZIKmLkiDyhY,spotify:track:6uT7jbs1ycTZIKmLkiDyhY,https://api.spotify.com/v1/tracks/6uT7jbs1ycTZIKmLkiDyhY,https://api.spotify.com/v1/audio-analysis/6uT7jbs1ycTZIKmLkiDyhY,182088,4
0.488,0.734,6,-8.494,1,0.944,0.891,0,0.613,0.434,76.88,audio_features,4OWiuDkOu1SKQYAaCCYlz0,spotify:track:4OWiuDkOu1SKQYAaCCYlz0,https://api.spotify.com/v1/tracks/4OWiuDkOu1SKQYAaCCYlz0,https://api.spotify.com/v1/audio-analysis/4OWiuDkOu1SKQYAaCCYlz0,204053,5
0.695,0.859,10,-6.209,0,0.171,0.0513,6.77E-05,0.0772,0.606,132.844,audio_features,60WpiTm47nhGWOOxAWK0jx,spotify:track:60WpiTm47nhGWOOxAWK0jx,https://api.spotify.com/v1/tracks/60WpiTm47nhGWOOxAWK0jx,https://api.spotify.com/v1/audio-analysis/60WpiTm47nhGWOOxAWK0jx,205288,4
0.503,0.859,4,-9.253,0,0.0506,0.000227,0.225,0.212,0.623,90.473,audio_features,2pksghTSIVD39HwA5ZxTLc,spotify:track:2pksghTSIVD39HwA5ZxTLc,https://api.spotify.com/v1/tracks/2pksghTSIVD39HwA5ZxTLc,https://api.spotify.com/v1/audio-analysis/2pksghTSIVD39HwA5ZxTLc,325486,4
0.502,0.859,5,-5.607,0,0.118,0.00317,0,0.189,0.226,172.022,audio_features,0HuuVTPRaRzzbMg1qV3Wi3,spotify:track:0HuuVTPRaRzzbMg1qV3Wi3,https://api.spotify.com/v1/tracks/0HuuVTPRaRzzbMg1qV3Wi3,https://api.spotify.com/v1/audio-analysis/0HuuVTPRaRzzbMg1qV3Wi3,175241,4
0.643,0.859,10,-5.459,0,0.465,0.201,0,0.806,0.647,81.996,audio_features,1AJdePl7hnrGIDAkhMRYwj,spotify:track:1AJdePl7hnrGIDAkhMRYwj,https://api.spotify.com/v1/tracks/1AJdePl7hnrGIDAkhMRYwj,https://api.spotify.com/v1/audio-analysis/1AJdePl7hnrGIDAkhMRYwj,210078,4
0.488,0.859,4,-1.648,1,0.0487,0.713,0.0169,0.301,0.654,103.115,audio_features,0e64RUpWRYqfzw3JQQaD4D,spotify:track:0e64RUpWRYqfzw3JQQaD4D,https://api.spotify.com/v1/tracks/0e64RUpWRYqfzw3JQQaD4D,https://api.spotify.com/v1/audio-analysis/0e64RUpWRYqfzw3JQQaD4D,272915,4
0.567,0.859,1,-5.811,1,0.0611,0.291,0,0.179,0.905,167.949,audio_features,0g7IoAFQ3dz7h70yqrkIkp,spotify:track:0g7IoAFQ3dz7h70yqrkIkp,https://api.spotify.com/v1/tracks/0g7IoAFQ3dz7h70yqrkIkp,https://api.spotify.com/v1/audio-analysis/0g7IoAFQ3dz7h70yqrkIkp,224867,4
0.731,0.984,1,-3.86,1,0.317,0.0147,1.31E-06,0.0751,0.512,192.01,audio_features,2aFMmUDV0k9dwt3PlrIURB,spotify:track:2aFMmUDV0k9dwt3PlrIURB,https://api.spotify.com/v1/tracks/2aFMmUDV0k9dwt3PlrIURB,https://api.spotify.com/v1/audio-analysis/2aFMmUDV0k9dwt3PlrIURB,222364,4
0.372,0.00924,4,-32.378,0,0.042,0.875,0.858,0.105,0.162,107.001,audio_features,61JRyckJ0tPHL77RuyZ8sa,spotify:track:61JRyckJ0tPHL77RuyZ8sa,https://api.spotify.com/v1/tracks/61JRyckJ0tPHL77RuyZ8sa,https://api.spotify.com/v1/audio-analysis/61JRyckJ0tPHL77RuyZ8sa,89200,4
0.193,0.0727,5,-20.133,1,0.0741,0.99,0,0.119,0.109,68.142,audio_features,4ZqmwiRZzL2eoQpSkcVGD2,spotify:track:4ZqmwiRZzL2eoQpSkcVGD2,https://api.spotify.com/v1/tracks/4ZqmwiRZzL2eoQpSkcVGD2,https://api.spotify.com/v1/audio-analysis/4ZqmwiRZzL2eoQpSkcVGD2,246960,3
0.206,0.0197,8,-32.02,0,0.0446,0.964,0,0.247,0.124,168.61,audio_features,1PrnFIacFBTI1BqWHJJIiW,spotify:track:1PrnFIacFBTI1BqWHJJIiW,https://api.spotify.com/v1/tracks/1PrnFIacFBTI1BqWHJJIiW,https://api.spotify.com/v1/audio-analysis/1PrnFIacFBTI1BqWHJJIiW,100453,3
0.796,0.0197,0,-29.124,1,0.0506,0.986,0.89,0.105,0.239,127.995,audio_features,5Hr5MzRc7cwNMXqDb19Te0,spotify:track:5Hr5MzRc7cwNMXqDb19Te0,https://api.spotify.com/v1/tracks/5Hr5MzRc7cwNMXqDb19Te0,https://api.spotify.com/v1/audio-analysis/5Hr5MzRc7cwNMXqDb19Te0,323438,4
0.396,0.0333,7,-23.058,1,0.039,0.951,0.000582,0.112,0.102,100.436,audio_features,4Wa65U9QqHSLeK43NKK0pp,spotify:track:4Wa65U9QqHSLeK43NKK0pp,https://api.spotify.com/v1/tracks/4Wa65U9QqHSLeK43NKK0pp,https://api.spotify.com/v1/audio-analysis/4Wa65U9QqHSLeK43NKK0pp,222506,4
0.298,0.0333,0,-24.008,1,0.0658,0.989,0.00044,0.075,0.0371,66.524,audio_features,3IqSCsCYt3F5NhjjdBdikn,spotify:track:3IqSCsCYt3F5NhjjdBdikn,https://api.spotify.com/v1/tracks/3IqSCsCYt3F5NhjjdBdikn,https://api.spotify.com/v1/audio-analysis/3IqSCsCYt3F5NhjjdBdikn,211160,4
0.251,0.0849,0,-18.142,1,0.0539,0.993,0.00197,0.0998,0.0392,137.138,audio_features,22iGlClSBndEPxXwNWNpUg,spotify:track:22iGlClSBndEPxXwNWNpUg,https://api.spotify.com/v1/tracks/22iGlClSBndEPxXwNWNpUg,https://api.spotify.com/v1/audio-analysis/22iGlClSBndEPxXwNWNpUg,353747,3
0.258,0.0455,8,-25.657,1,0.0745,0.993,0.00022,0.102,0.0358,71.914,audio_features,7kqLJR14D6BLfRcWtqB7Jg,spotify:track:7kqLJR14D6BLfRcWtqB7Jg,https://api.spotify.com/v1/tracks/7kqLJR14D6BLfRcWtqB7Jg,https://api.spotify.com/v1/audio-analysis/7kqLJR14D6BLfRcWtqB7Jg,262320,3
0.709,0.182,10,-15.696,0,0.939,0.636,0,0.23,0.512,107.67,audio_features,4k1Dd3GP772WVgRikYefpl,spotify:track:4k1Dd3GP772WVgRikYefpl,https://api.spotify.com/v1/tracks/4k1Dd3GP772WVgRikYefpl,https://api.spotify.com/v1/audio-analysis/4k1Dd3GP772WVgRikYefpl,209622,3
0.595,0.182,0,-18.729,0,0.0549,0.977,0.152,0.0985,0.196,112.014,audio_features,0XAzDgHPmYgNoAAQjI7xYd,spotify:track:0XAzDgHPmYgNoAAQjI7xYd,https://api.spotify.com/v1/tracks/0XAzDgHPmYgNoAAQjI7xYd,https://api.spotify.com/v1/audio-analysis/0XAzDgHPmYgNoAAQjI7xYd,283929,3
0.673,0.182,11,-14.191,0,0.0546,0.987,0.939,0.114,0.185,75.021,audio_features,76qG1b7YB6J2ND2v3EbC7b,spotify:track:76qG1b7YB6J2ND2v3EbC7b,https://api.spotify.com/v1/tracks/76qG1b7YB6J2ND2v3EbC7b,https://api.spotify.com/v1/audio-analysis/76qG1b7YB6J2ND2v3EbC7b,199507,3
0.482,0.182,0,-11.956,0,0.215,0.112,0.708,0.15,0.0353,83.9,audio_features,00E1bo9ooiXucnYnbyWuwc,spotify:track:00E1bo9ooiXucnYnbyWuwc,https://api.spotify.com/v1/tracks/00E1bo9ooiXucnYnbyWuwc,https://api.spotify.com/v1/audio-analysis/00E1bo9ooiXucnYnbyWuwc,700307,4
0.583,0.182,1,-11.127,1,0.0339,0.844,0,0.0836,0.297,80.155,audio_features,6IwLdMPw7cMRCJj0DJwZ03,spotify:track:6IwLdMPw7cMRCJj0DJwZ03,https://api.spotify.com/v1/tracks/6IwLdMPw7cMRCJj0DJwZ03,https://api.spotify.com/v1/audio-analysis/6IwLdMPw7cMRCJj0DJwZ03,208065,4
0.507,0.182,7,-11.166,1,0.0353,0.944,0.00138,0.444,0.394,76.007,audio_features,7MBdtBJvyn90mXqTOqI8PA,spotify:track:7MBdtBJvyn90mXqTOqI8PA,https://api.spotify.com/v1/tracks/7MBdtBJvyn90mXqTOqI8PA,https://api.spotify.com/v1/audio-analysis/7MBdtBJvyn90mXqTOqI8PA,62423,4
0.611,0.182,6,-17.748,1,0.939,0.786,0,0.273,0.587,187.574,audio_features,2BCavvz01kdui5ARHiLPLM,spotify:track:2BCavvz01kdui5ARHiLPLM,https://api.spotify.com/v1/tracks/2BCavvz01kdui5ARHiLPLM,https://api.spotify.com/v1/audio-analysis/2BCavvz01kdui5ARHiLPLM,35133,5
0.788,0.182,10,-19.671,1,0.0424,0.898,0.503,0.083,0.238,133.022,audio_features,3JjpeNFZWBTCFRMQEuLG5q,spotify:track:3JjpeNFZWBTCFRMQEuLG5q,https://api.spotify.com/v1/tracks/3JjpeNFZWBTCFRMQEuLG5q,https://api.spotify.com/v1/audio-analysis/3JjpeNFZWBTCFRMQEuLG5q,214962,4
0.723,0.182,0,-18.585,1,0.949,0.945,1.31E-05,0.223,0.309,89.452,audio_features,0FSIL117VViphHYY3qv2Iv,spotify:track:0FSIL117VViphHYY3qv2Iv,https://api.spotify.com/v1/tracks/0FSIL117VViphHYY3qv2Iv,https://api.spotify.com/v1/audio-analysis/0FSIL117VViphHYY3qv2Iv,273320,3
0.507,0.182,7,-11.166,1,0.0353,0.944,0.00138,0.444,0.394,76.007,audio_features,4NLiWLp5DuHs1y7JLAuvyN,spotify:track:4NLiWLp5DuHs1y7JLAuvyN,https://api.spotify.com/v1/tracks/4NLiWLp5DuHs1y7JLAuvyN,https://api.spotify.com/v1/audio-analysis/4NLiWLp5DuHs1y7JLAuvyN,62423,4
0.46,0.364,9,-12.452,0,0.0373,0.92,0,0.152,0.429,80.366,audio_features,3QH2HPr62r7MHtabbiYedt,spotify:track:3QH2HPr62r7MHtabbiYedt,https://api.spotify.com/v1/tracks/3QH2HPr62r7MHtabbiYedt,https://api.spotify.com/v1/audio-analysis/3QH2HPr62r7MHtabbiYedt,176756,4
0.511,0.364,2,-7.008,0,0.0286,0.357,1.25E-06,0.131,0.18,147.929,audio_features,0bbVizAlGUcF0KQNinVEKC,spotify:track:0bbVizAlGUcF0KQNinVEKC,https://api.spotify.com/v1/tracks/0bbVizAlGUcF0KQNinVEKC,https://api.spotify.com/v1/audio-analysis/0bbVizAlGUcF0KQNinVEKC,291733,4
0.33,0.364,2,-11.798,1,0.0473,0.256,3.18E-05,0.092,0.539,173.536,audio_features,6FE6MH4AhUJG9AyUb5gBuT,spotify:track:6FE6MH4AhUJG9AyUb5gBuT,https://api.spotify.com/v1/tracks/6FE6MH4AhUJG9AyUb5gBuT,https://api.spotify.com/v1/audio-analysis/6FE6MH4AhUJG9AyUb5gBuT,211080,3
0.402,0.364,0,-11.562,1,0.275,0.74,3.54E-05,0.112,0.228,81.105,audio_features,2H6Ydu5PUl6zGlMU6N8V3R,spotify:track:2H6Ydu5PUl6zGlMU6N8V3R,https://api.spotify.com/v1/tracks/2H6Ydu5PUl6zGlMU6N8V3R,https://api.spotify.com/v1/audio-analysis/2H6Ydu5PUl6zGlMU6N8V3R,137613,4
0.366,0.364,0,-7.814,1,0.0433,0.858,1.15E-05,0.165,0.459,165.902,audio_features,6bGMSP3H9YqkmaLnaJTIoF,spotify:track:6bGMSP3H9YqkmaLnaJTIoF,https://api.spotify.com/v1/tracks/6bGMSP3H9YqkmaLnaJTIoF,https://api.spotify.com/v1/audio-analysis/6bGMSP3H9YqkmaLnaJTIoF,366004,4
0.354,0.364,3,-7.065,1,0.0323,0.686,0,0.118,0.156,155.634,audio_features,1b5epkjC37mfIo2wxQV1BA,spotify:track:1b5epkjC37mfIo2wxQV1BA,https://api.spotify.com/v1/tracks/1b5epkjC37mfIo2wxQV1BA,https://api.spotify.com/v1/audio-analysis/1b5epkjC37mfIo2wxQV1BA,225163,3
0.719,0.364,6,-12.343,1,0.0301,0.345,3.45E-05,0.209,0.729,131.994,audio_features,7kTbHX1NAKQ17Kx8e81Qmu,spotify:track:7kTbHX1NAKQ17Kx8e81Qmu,https://api.spotify.com/v1/tracks/7kTbHX1NAKQ17Kx8e81Qmu,https://api.spotify.com/v1/audio-analysis/7kTbHX1NAKQ17Kx8e81Qmu,185840,4
0.555,0.364,9,-11.313,1,0.0285,0.907,0.00239,0.105,0.194,85.063,audio_features,2DDkFSQ6U0kAZx0b7pu1ZP,spotify:track:2DDkFSQ6U0kAZx0b7pu1ZP,https://api.spotify.com/v1/tracks/2DDkFSQ6U0kAZx0b7pu1ZP,https://api.spotify.com/v1/audio-analysis/2DDkFSQ6U0kAZx0b7pu1ZP,211383,4
0.744,0.364,0,-17.926,1,0.296,0.0441,0.892,0.0767,0.988,146.092,audio_features,0EgDZ6OBODTWtYobwGyTwH,spotify:track:0EgDZ6OBODTWtYobwGyTwH,https://api.spotify.com/v1/tracks/0EgDZ6OBODTWtYobwGyTwH,https://api.spotify.com/v1/audio-analysis/0EgDZ6OBODTWtYobwGyTwH,38733,4
0.688,0.489,6,-12.147,0,0.115,0.625,0.000182,0.0647,0.244,77.534,audio_features,5T14JWf4iedpqaatClVVxc,spotify:track:5T14JWf4iedpqaatClVVxc,https://api.spotify.com/v1/tracks/5T14JWf4iedpqaatClVVxc,https://api.spotify.com/v1/audio-analysis/5T14JWf4iedpqaatClVVxc,155472,4
0.708,0.489,9,-9.771,0,0.0476,0.0028,0.941,0.102,0.813,135.95,audio_features,6wbP9d4UmtqyUKLqW8ZyYZ,spotify:track:6wbP9d4UmtqyUKLqW8ZyYZ,https://api.spotify.com/v1/tracks/6wbP9d4UmtqyUKLqW8ZyYZ,https://api.spotify.com/v1/audio-analysis/6wbP9d4UmtqyUKLqW8ZyYZ,208456,4
0.449,0.489,4,-13.911,0,0.0331,0.00429,0.0441,0.0792,0.129,109.525,audio_features,7AENDz0zh13jGGTSodjPad,spotify:track:7AENDz0zh13jGGTSodjPad,https://api.spotify.com/v1/tracks/7AENDz0zh13jGGTSodjPad,https://api.spotify.com/v1/audio-analysis/7AENDz0zh13jGGTSodjPad,221848,3
0.455,0.489,8,-9.975,0,0.0297,0.91,0,0.198,0.323,90.179,audio_features,6ZI80kVJNt7Uo1t6txqRve,spotify:track:6ZI80kVJNt7Uo1t6txqRve,https://api.spotify.com/v1/tracks/6ZI80kVJNt7Uo1t6txqRve,https://api.spotify.com/v1/audio-analysis/6ZI80kVJNt7Uo1t6txqRve,220266,4
0.821,0.489,7,-5.817,0,0.859,0.617,0,0.116,0.339,148,audio_features,08kXzauzR00bgY390SoCcu,spotify:track:08kXzauzR00bgY390SoCcu,https://api.spotify.com/v1/tracks/08kXzauzR00bgY390SoCcu,https://api.spotify.com/v1/audio-analysis/08kXzauzR00bgY390SoCcu,168586,4
0.497,0.489,5,-7.546,1,0.0382,0.514,0,0.376,0.816,83.391,audio_features,5t1POWyhbKw2U24reBLfO1,spotify:track:5t1POWyhbKw2U24reBLfO1,https://api.spotify.com/v1/tracks/5t1POWyhbKw2U24reBLfO1,https://api.spotify.com/v1/audio-analysis/5t1POWyhbKw2U24reBLfO1,140227,3
0.578,0.489,10,-13.225,1,0.0329,0.00765,0.945,0.0849,0.437,80.002,audio_features,4l64BfSUr417hL63CznZmw,spotify:track:4l64BfSUr417hL63CznZmw,https://api.spotify.com/v1/tracks/4l64BfSUr417hL63CznZmw,https://api.spotify.com/v1/audio-analysis/4l64BfSUr417hL63CznZmw,234057,4
0.648,0.489,7,-7.564,1,0.0249,0.303,1.89E-05,0.0881,0.455,105.001,audio_features,6JTft13CeKMwOI9eIQgEuB,spotify:track:6JTft13CeKMwOI9eIQgEuB,https://api.spotify.com/v1/tracks/6JTft13CeKMwOI9eIQgEuB,https://api.spotify.com/v1/audio-analysis/6JTft13CeKMwOI9eIQgEuB,257827,4
